Has_QSpecs,Weight,InspectionDate
FALSE,0.5,2/10/2012
FALSE,2.5,10/4/2012
FALSE,52,5/21/2012
FALSE,0,6/11/2012
FALSE,0.14,1/7/2012
FALSE,3.86,9/13/2012
TRUE,0.1,7/4/2012
FALSE,4,2/24/2012
FALSE,0.1,4/12/2012
FALSE,5,9/7/2012
FALSE,0.5,12/14/2012
FALSE,0.1,6/15/2012
FALSE,2,6/21/2012
FALSE,14,5/1/2012
FALSE,0.19,1/4/2012
TRUE,0.1,12/23/2012
FALSE,1.43,6/2/2012
FALSE,0.03,10/15/2012
FALSE,0.4,6/17/2012
FALSE,79,8/18/2012
FALSE,0,10/28/2012
FALSE,0.1,12/2/2012
TRUE,1,1/27/2012
FALSE,0.7,7/23/2012
FALSE,40,10/5/2012
FALSE,0.1,11/13/2012
FALSE,0,1/22/2012
FALSE,1.01,9/15/2012
FALSE,1.69,12/19/2012
FALSE,0.22,3/4/2012
FALSE,0.1,8/24/2012
FALSE,101.3,5/10/2012
TRUE,2.07,8/2/2012
FALSE,0.23,5/18/2012
FALSE,0.01,11/23/2012
FALSE,0.1,8/11/2012
FALSE,25,2/19/2012
FALSE,3.33,10/23/2012
FALSE,0.7,3/11/2012
FALSE,13,5/8/2012
FALSE,9.9,10/5/2012
FALSE,0.1,7/19/2012
FALSE,39,7/2/2012
FALSE,0.22,12/6/2012
FALSE,50,11/5/2012
FALSE,1,12/27/2012
FALSE,0.1,10/12/2012
FALSE,41,1/3/2012
FALSE,0.06,12/15/2012
FALSE,0.03,9/17/2012
FALSE,0.01,3/13/2012
FALSE,15.83,11/2/2012
FALSE,3.5,1/7/2012
FALSE,0.5,11/3/2012
FALSE,1.1,5/10/2012
FALSE,10,3/25/2012
FALSE,0.01,7/5/2012
FALSE,0.2,1/16/2012
FALSE,8,7/17/2012
FALSE,0.1,2/1/2012
FALSE,2.2,5/20/2012
FALSE,0.1,2/5/2012
TRUE,0.06,8/27/2012
FALSE,0.12,1/7/2012
FALSE,0.01,8/9/2012
FALSE,0.1,7/24/2012
FALSE,0.42,1/7/2012
FALSE,0.8,7/24/2012
FALSE,0.31,12/23/2012
FALSE,0.1,2/13/2012
FALSE,0.01,8/18/2012
FALSE,2.23,9/9/2012
FALSE,15,9/20/2012
FALSE,1.34,1/2/2012
FALSE,4.7,7/17/2012
FALSE,0.1,9/15/2012
FALSE,2,12/23/2012
FALSE,1.2,10/4/2012
FALSE,3.24,3/25/2012
FALSE,0.08,6/28/2012
FALSE,0.1,8/13/2012
FALSE,4.5,8/17/2012
FALSE,12.1,3/24/2012
FALSE,0.5,9/28/2012
TRUE,36,5/14/2012
FALSE,0.01,4/14/2012
FALSE,450,12/16/2012
FALSE,0.1,2/12/2012
FALSE,592,6/27/2012
FALSE,2.4,4/17/2012
FALSE,450,4/5/2012
FALSE,275.001,4/22/2012
FALSE,0.5,2/10/2012
FALSE,0.2,6/23/2012
FALSE,0,2/13/2012
FALSE,2.23,2/22/2012
FALSE,0.1,12/12/2012
FALSE,8.3,2/28/2012
FALSE,0.12,12/16/2012
FALSE,13,9/12/2012
FALSE,32.71,5/17/2012
FALSE,2,7/2/2012
FALSE,0.22,2/15/2012
FALSE,0.02,7/10/2012
FALSE,4.7,4/17/2012
FALSE,0.1,6/28/2012
FALSE,2.5,12/1/2012
FALSE,67.16,5/4/2012
FALSE,53,1/4/2012
FALSE,0.1,12/22/2012
FALSE,0.42,2/15/2012
TRUE,0.5,9/27/2012
FALSE,385,7/5/2012
FALSE,0.1,10/23/2012
FALSE,0.5,4/18/2012
FALSE,1,9/6/2012
FALSE,0.5,10/13/2012
FALSE,0.1,10/21/2012
FALSE,57,2/17/2012
FALSE,0.1,12/28/2012
FALSE,0.1,4/8/2012
FALSE,0.1,8/27/2012
FALSE,0.09,4/27/2012
FALSE,0.1,8/19/2012
FALSE,0.1,11/5/2012
FALSE,0.1,3/13/2012
TRUE,1.71,10/14/2012
FALSE,1.7,5/3/2012
FALSE,1.56,6/16/2012
FALSE,0.35,6/10/2012
FALSE,14,6/22/2012
FALSE,0.22,4/16/2012
TRUE,0.48,3/22/2012
FALSE,0.2,11/9/2012
FALSE,0.9,12/12/2012
FALSE,1.6,7/24/2012
FALSE,10,5/19/2012
FALSE,1.56,6/18/2012
FALSE,0.1,5/2/2012
FALSE,0.5,11/6/2012
FALSE,1140,9/1/2012
FALSE,0.1,11/11/2012
FALSE,0.1,11/17/2012
FALSE,0.6,9/7/2012
FALSE,0.1,11/23/2012
FALSE,0.2,11/8/2012
FALSE,0,6/21/2012
FALSE,0.2,2/27/2012
FALSE,0.88,6/13/2012
TRUE,0.1,3/21/2012
FALSE,0.01,5/16/2012
FALSE,0.22,5/14/2012
FALSE,0.1,8/2/2012
FALSE,0.15,10/27/2012
FALSE,0.01,1/20/2012
TRUE,0.4,6/1/2012
FALSE,40,10/18/2012
FALSE,0.025,9/12/2012
FALSE,67.16,11/9/2012
FALSE,0.1,10/19/2012
FALSE,0.1,6/2/2012
FALSE,1.5,7/27/2012
FALSE,2.2,4/12/2012
FALSE,0.01,11/13/2012
FALSE,0.1,8/27/2012
FALSE,2,2/7/2012
FALSE,230,10/14/2012
FALSE,64.13,6/14/2012
FALSE,18.6,11/18/2012
FALSE,1.56,1/16/2012
FALSE,95.3,12/21/2012
TRUE,15,6/21/2012
FALSE,0.78,10/7/2012
FALSE,95,12/20/2012
FALSE,0.7,2/20/2012
FALSE,0.22,3/3/2012
FALSE,8.2,3/9/2012
FALSE,0.22,1/25/2012
FALSE,12,4/9/2012
FALSE,0.2,12/5/2012
FALSE,116,10/10/2012
FALSE,90,7/3/2012
FALSE,0.69,8/2/2012
FALSE,0.01,8/2/2012
TRUE,0.4,9/9/2012
FALSE,0.1,8/2/2012
FALSE,0.01,4/23/2012
FALSE,0.1,7/21/2012
FALSE,0,2/26/2012
TRUE,0.1,9/25/2012
FALSE,0,10/9/2012
FALSE,0.1,4/11/2012
FALSE,2.04,3/4/2012
FALSE,0.2,8/23/2012
FALSE,0.09,11/22/2012
FALSE,0.45,10/21/2012
FALSE,1.1,11/7/2012
FALSE,0.14,6/17/2012
FALSE,2,11/22/2012
FALSE,0.79,5/7/2012
FALSE,1.9,10/18/2012
FALSE,0.1,6/7/2012
FALSE,0.1,1/21/2012
FALSE,1.09,9/2/2012
FALSE,0.06,8/15/2012
TRUE,0.22,6/12/2012
FALSE,0.06,12/4/2012
FALSE,0.1,1/1/2012
FALSE,0.11,1/7/2012
FALSE,0.01,8/13/2012
FALSE,4.17,12/18/2012
FALSE,0.01,6/18/2012
FALSE,1.6,3/26/2012
FALSE,0.1,4/8/2012
FALSE,0.4,2/25/2012
FALSE,1,1/25/2012
FALSE,4.3,11/26/2012
FALSE,0.1,6/20/2012
FALSE,0.02,4/15/2012
FALSE,1.8,3/27/2012
FALSE,2000,11/3/2012
FALSE,0.3,12/25/2012
FALSE,0.01,8/18/2012
FALSE,2,5/18/2012
FALSE,0.1,7/10/2012
FALSE,0.22,7/2/2012
FALSE,0.22,11/8/2012
FALSE,0.3,7/23/2012
TRUE,0.34,3/28/2012
FALSE,0.1,2/9/2012
FALSE,0.3,5/6/2012
FALSE,0.1,7/23/2012
FALSE,0.2,6/11/2012
FALSE,0.44,2/11/2012
FALSE,0.22,10/2/2012
FALSE,137,8/1/2012
FALSE,0.01,3/16/2012
FALSE,0.5,8/24/2012
FALSE,0.84,11/15/2012
FALSE,0.5,5/28/2012
FALSE,101,10/18/2012
FALSE,0,12/28/2012
FALSE,2000,4/11/2012
FALSE,61,4/16/2012
FALSE,0.04,1/13/2012
FALSE,0,8/22/2012
FALSE,0.1,4/13/2012
FALSE,0.03,7/28/2012
FALSE,0.3,8/8/2012
FALSE,450,2/23/2012
FALSE,0.1,11/18/2012
FALSE,0.79,5/18/2012
FALSE,0.07,11/17/2012
FALSE,0.4,6/18/2012
FALSE,450,4/27/2012
FALSE,0.3,12/11/2012
FALSE,0.13,8/3/2012
FALSE,2.07,8/17/2012
FALSE,102,5/22/2012
FALSE,2,11/22/2012
FALSE,0.4,5/15/2012
FALSE,0.05,2/15/2012
FALSE,4.4,8/24/2012
FALSE,0.22,4/20/2012
FALSE,0.1,7/27/2012
FALSE,3.5,5/11/2012
TRUE,0.42,10/7/2012
FALSE,0.06,6/13/2012
FALSE,0.22,3/10/2012
FALSE,0.04,9/24/2012
FALSE,0.39,10/7/2012
TRUE,0.72,7/10/2012
FALSE,10,1/21/2012
FALSE,0.5,5/17/2012
FALSE,1,8/14/2012
FALSE,19,7/4/2012
FALSE,0.4,3/12/2012
FALSE,0,4/22/2012
FALSE,0.06,8/2/2012
FALSE,1.4,10/6/2012
FALSE,0.02,7/6/2012
FALSE,0.2,2/17/2012
FALSE,934,4/19/2012
FALSE,2,7/6/2012
FALSE,9.8,1/1/2012
FALSE,0.49,3/12/2012
FALSE,0.1,11/6/2012
FALSE,1112,4/26/2012
FALSE,0.01,8/20/2012
FALSE,0.1,4/7/2012
FALSE,1.5,1/1/2012
FALSE,20,2/23/2012
FALSE,0,11/10/2012
FALSE,0,1/7/2012
TRUE,0.5,11/13/2012
FALSE,0.55,4/7/2012
FALSE,0,8/22/2012
FALSE,0.01,10/17/2012
TRUE,70,3/21/2012
FALSE,2.04,5/25/2012
FALSE,0.1,6/11/2012
FALSE,1.5,10/25/2012
TRUE,2,2/9/2012
TRUE,0.01,10/2/2012
FALSE,29,11/16/2012
FALSE,0.1,4/12/2012
FALSE,0.02,2/17/2012
FALSE,5,8/23/2012
FALSE,205,8/1/2012
FALSE,2,9/9/2012
FALSE,0.1,4/10/2012
FALSE,2.2,10/27/2012
TRUE,0.06,10/6/2012
FALSE,0.1,2/1/2012
FALSE,0.8,7/28/2012
FALSE,0.02,1/7/2012
FALSE,0.08,10/15/2012
FALSE,0.1,12/28/2012
TRUE,0.1,6/21/2012
FALSE,0.2,10/15/2012
FALSE,0.1,1/11/2012
FALSE,1,4/20/2012
FALSE,0.02,4/4/2012
FALSE,0.22,12/26/2012
FALSE,27,10/19/2012
FALSE,0.22,2/12/2012
FALSE,0.22,6/17/2012
FALSE,0,2/6/2012
FALSE,1,3/5/2012
FALSE,0.31,9/9/2012
FALSE,13,8/23/2012
FALSE,2,5/26/2012
FALSE,53,12/11/2012
FALSE,0.1,8/4/2012
FALSE,0.2,2/27/2012
FALSE,2,8/20/2012
FALSE,28,4/11/2012
FALSE,4.5,11/27/2012
FALSE,0.7,3/11/2012
FALSE,1.5,9/11/2012
FALSE,0.1,1/23/2012
FALSE,0,5/4/2012
FALSE,0.79,9/3/2012
FALSE,0.01,11/18/2012
FALSE,0.44,7/10/2012
FALSE,20.1,4/3/2012
FALSE,1.07,11/23/2012
FALSE,5.9,11/5/2012
FALSE,0.05,5/28/2012
TRUE,0.01,1/6/2012
FALSE,0.3,2/25/2012
FALSE,1.7,9/15/2012
FALSE,0.03,12/14/2012
FALSE,1.05,7/1/2012
FALSE,0.79,4/14/2012
TRUE,0.1,4/15/2012
FALSE,0.5,8/3/2012
FALSE,14.6,11/28/2012
FALSE,1.8,11/20/2012
FALSE,0.22,10/20/2012
FALSE,0.1,1/19/2012
FALSE,600,8/2/2012
FALSE,0.22,8/28/2012
FALSE,0.2,11/13/2012
FALSE,0.5,10/28/2012
FALSE,0.01,1/19/2012
FALSE,0.22,8/16/2012
FALSE,0.2,8/16/2012
FALSE,4.7,8/16/2012
FALSE,1,6/7/2012
FALSE,0.1,11/2/2012
FALSE,1.05,11/15/2012
FALSE,0.1,12/24/2012
FALSE,0,11/19/2012
FALSE,2,9/13/2012
FALSE,0.11,7/18/2012
FALSE,0.1,6/24/2012
FALSE,450,1/7/2012
FALSE,43,8/2/2012
FALSE,1.92,1/3/2012
FALSE,22,2/23/2012
FALSE,16.5,8/11/2012
FALSE,0.01,3/18/2012
FALSE,0,12/15/2012
FALSE,0.5,5/7/2012
FALSE,0.07,11/21/2012
FALSE,1.8,11/2/2012
FALSE,11,12/3/2012
FALSE,350.001,3/6/2012
FALSE,0.1,8/5/2012
FALSE,630,2/1/2012
FALSE,0.7,12/11/2012
FALSE,0.1,9/12/2012
FALSE,0.2,11/18/2012
FALSE,0.1,2/21/2012
FALSE,1,6/22/2012
FALSE,0.1,6/22/2012
FALSE,0.1,4/10/2012
FALSE,0.1,3/28/2012
FALSE,0.36,6/11/2012
FALSE,0.1,6/11/2012
FALSE,56,10/17/2012
FALSE,0.44,10/13/2012
FALSE,68,4/19/2012
FALSE,0.13,11/20/2012
FALSE,0.02,7/18/2012
FALSE,0.1,11/8/2012
TRUE,0.02,6/28/2012
FALSE,0.1,8/19/2012
FALSE,0.72,5/2/2012
FALSE,4.5,11/2/2012
FALSE,212,9/8/2012
FALSE,0.1,7/14/2012
FALSE,67,11/10/2012
FALSE,1,11/2/2012
FALSE,1,3/17/2012
FALSE,1,11/21/2012
FALSE,0.1,7/4/2012
FALSE,27,9/25/2012
FALSE,0.6,7/23/2012
FALSE,0.06,10/6/2012
FALSE,12,7/27/2012
FALSE,1.2,12/3/2012
FALSE,0.01,12/26/2012
FALSE,0.06,12/11/2012
FALSE,2,1/6/2012
FALSE,0.1,8/7/2012
TRUE,60,5/6/2012
FALSE,0.1,1/2/2012
TRUE,0.8,10/24/2012
FALSE,0.02,3/5/2012
FALSE,0.09,10/24/2012
FALSE,2955,11/19/2012
FALSE,0.4,10/4/2012
FALSE,39,6/24/2012
FALSE,0.01,1/9/2012
FALSE,0.1,6/28/2012
FALSE,0.3,4/8/2012
FALSE,0.1,6/12/2012
FALSE,0.1,7/6/2012
FALSE,130,3/12/2012
FALSE,0.2,6/11/2012
FALSE,0.1,8/16/2012
FALSE,0.4,1/20/2012
FALSE,1.64,9/4/2012
FALSE,680,1/16/2012
FALSE,208,12/23/2012
TRUE,0.1,10/15/2012
FALSE,1.42,2/5/2012
FALSE,0.8,8/9/2012
FALSE,3.7,2/15/2012
FALSE,0.21,12/27/2012
FALSE,1.7,1/4/2012
FALSE,813,9/5/2012
FALSE,0.22,6/15/2012
FALSE,0.01,4/28/2012
FALSE,0.43,12/6/2012
FALSE,2.16,6/28/2012
FALSE,771,1/23/2012
FALSE,0.22,11/4/2012
FALSE,200,10/1/2012
FALSE,0.2,12/18/2012
FALSE,1,10/28/2012
FALSE,0.1,7/7/2012
FALSE,0.1,1/3/2012
FALSE,0.1,12/17/2012
FALSE,21,12/16/2012
FALSE,0.22,9/24/2012
FALSE,0.8,5/27/2012
FALSE,0.12,3/8/2012
FALSE,18.2,9/22/2012
FALSE,0.22,9/3/2012
FALSE,0.28,2/6/2012
TRUE,0.22,2/1/2012
FALSE,0.29,3/16/2012
FALSE,0.16,5/14/2012
FALSE,0.22,2/8/2012
FALSE,13.2,9/20/2012
FALSE,0.1,2/16/2012
TRUE,0.1,8/16/2012
FALSE,0.5,4/26/2012
FALSE,2,5/11/2012
FALSE,0.1,12/1/2012
FALSE,1,1/22/2012
FALSE,1.4,10/1/2012
FALSE,1.64,7/17/2012
FALSE,0.5,8/24/2012
TRUE,17,12/4/2012
TRUE,0.4,3/9/2012
FALSE,0.02,1/8/2012
FALSE,0.06,2/17/2012
FALSE,4.18,5/12/2012
FALSE,0.01,9/24/2012
TRUE,1.5,4/18/2012
FALSE,320,10/19/2012
FALSE,4,6/8/2012
FALSE,0.01,6/27/2012
FALSE,20.1,7/6/2012
FALSE,0.01,2/22/2012
FALSE,0.01,3/13/2012
FALSE,36,9/26/2012
FALSE,680,1/21/2012
FALSE,0.06,1/22/2012
FALSE,0.7,8/11/2012
FALSE,0.25,4/1/2012
FALSE,4.17,8/20/2012
FALSE,370,5/5/2012
FALSE,14.6,1/11/2012
FALSE,0.4,8/5/2012
FALSE,0.16,1/25/2012
FALSE,15,6/2/2012
FALSE,0.03,12/10/2012
FALSE,450,8/1/2012
TRUE,0.2,3/19/2012
FALSE,171,4/4/2012
FALSE,0.1,2/7/2012
FALSE,0.2,10/20/2012
FALSE,0.2,4/8/2012
FALSE,0.05,8/11/2012
FALSE,0.89,10/8/2012
FALSE,1.6,11/4/2012
FALSE,1.5,7/8/2012
FALSE,0.05,9/25/2012
FALSE,0.2,2/17/2012
TRUE,0.2,3/8/2012
FALSE,0,2/6/2012
FALSE,680,5/19/2012
FALSE,0.22,8/10/2012
FALSE,0.1,8/9/2012
FALSE,0.89,7/17/2012
FALSE,12,8/17/2012
FALSE,0.38,10/26/2012
FALSE,0.16,9/22/2012
FALSE,0.05,6/24/2012
FALSE,0.22,3/15/2012
FALSE,0.1,7/26/2012
FALSE,0,9/26/2012
FALSE,0.5,8/12/2012
FALSE,6,10/15/2012
FALSE,0.2,2/24/2012
FALSE,1,8/12/2012
FALSE,0.4,5/3/2012
FALSE,0.1,10/19/2012
FALSE,0,9/7/2012
FALSE,0.22,2/10/2012
FALSE,0.9,4/28/2012
FALSE,0.89,8/5/2012
FALSE,0.06,9/20/2012
FALSE,0,3/24/2012
FALSE,1,1/1/2012
TRUE,0.22,5/19/2012
FALSE,0.1,11/13/2012
FALSE,8.8,12/8/2012
TRUE,0.01,3/20/2012
FALSE,0.1,1/3/2012
FALSE,33,6/6/2012
FALSE,0.1,6/6/2012
FALSE,0.01,8/10/2012
FALSE,0.4,5/5/2012
FALSE,0.22,2/19/2012
FALSE,0.17,10/11/2012
FALSE,0.03,9/24/2012
FALSE,24,6/13/2012
FALSE,0.07,12/4/2012
FALSE,1.8,4/4/2012
FALSE,0.56,2/14/2012
FALSE,0.1,7/15/2012
FALSE,0.6,4/20/2012
FALSE,2,3/14/2012
TRUE,1,4/17/2012
FALSE,0.04,9/11/2012
TRUE,0.1,7/10/2012
FALSE,0.7,6/1/2012
FALSE,0.1,10/20/2012
FALSE,35,12/2/2012
FALSE,0.7,12/6/2012
FALSE,2.5,8/13/2012
TRUE,0.06,12/13/2012
FALSE,0.06,1/4/2012
FALSE,0.1,10/11/2012
FALSE,3,1/6/2012
FALSE,36,9/17/2012
FALSE,0.1,4/17/2012
FALSE,0.1,2/26/2012
FALSE,1,7/11/2012
FALSE,0.08,9/3/2012
FALSE,4.2,1/26/2012
FALSE,0.6,5/1/2012
FALSE,0.19,3/27/2012
FALSE,0.4,4/6/2012
FALSE,0.13,4/13/2012
FALSE,1,6/4/2012
FALSE,0.1,3/10/2012
FALSE,0.1,7/15/2012
FALSE,450,12/26/2012
FALSE,0.78,11/9/2012
TRUE,8.4,10/17/2012
FALSE,0.5,4/2/2012
FALSE,1.04,1/7/2012
FALSE,0.2,5/25/2012
FALSE,0.09,6/9/2012
FALSE,0.22,3/20/2012
TRUE,0.1,9/19/2012
FALSE,1.1,2/18/2012
FALSE,0.1,7/14/2012
FALSE,0.1,11/10/2012
FALSE,3.3,9/17/2012
FALSE,0.4,3/20/2012
TRUE,0.1,4/16/2012
FALSE,0.3,7/17/2012
FALSE,0.31,6/14/2012
FALSE,0.06,10/9/2012
TRUE,0.22,4/24/2012
TRUE,1.23,8/27/2012
FALSE,0.1,2/3/2012
TRUE,1.35,10/11/2012
FALSE,0.22,3/24/2012
FALSE,0.13,2/7/2012
FALSE,0.01,10/27/2012
FALSE,0,4/12/2012
FALSE,3.07,2/12/2012
FALSE,0.01,6/3/2012
FALSE,0.42,2/15/2012
FALSE,1,12/8/2012
FALSE,10.52,8/3/2012
FALSE,4,12/25/2012
FALSE,0.46,10/25/2012
FALSE,0.1,1/25/2012
FALSE,0.8,7/4/2012
TRUE,0.1,7/16/2012
FALSE,0.1,7/24/2012
FALSE,0.1,8/15/2012
FALSE,0.07,12/17/2012
FALSE,5.4,4/2/2012
FALSE,592,11/3/2012
FALSE,1,12/17/2012
FALSE,0.22,7/3/2012
FALSE,11,1/10/2012
FALSE,1.3,5/5/2012
TRUE,0.4,2/1/2012
FALSE,0.05,12/27/2012
FALSE,0.1,8/11/2012
FALSE,0.009,4/16/2012
FALSE,0.1,3/12/2012
FALSE,0,12/2/2012
FALSE,11,4/13/2012
FALSE,1,11/26/2012
FALSE,1.6,10/24/2012
FALSE,1.43,5/18/2012
FALSE,0.1,10/23/2012
FALSE,1,9/7/2012
TRUE,0.2,6/5/2012
FALSE,0.1,3/22/2012
TRUE,5,8/28/2012
FALSE,2,3/19/2012
FALSE,0.5,3/15/2012
FALSE,0.2,6/8/2012
FALSE,0.3,2/18/2012
FALSE,2,10/17/2012
FALSE,0.22,10/2/2012
FALSE,2.9,3/1/2012
FALSE,0.1,11/20/2012
FALSE,0.2,5/18/2012
FALSE,2.12,11/18/2012
FALSE,0.5,1/16/2012
FALSE,1.01,7/25/2012
FALSE,1.7,8/14/2012
FALSE,0.22,9/16/2012
FALSE,0.01,10/1/2012
FALSE,0.1,12/9/2012
FALSE,1.19,6/20/2012
TRUE,3,6/11/2012
FALSE,0,5/9/2012
FALSE,2.5,1/14/2012
FALSE,8,7/12/2012
FALSE,0.2,6/18/2012
FALSE,0.7,8/18/2012
FALSE,0.1,6/21/2012
FALSE,0.2,9/28/2012
FALSE,0.1,12/16/2012
FALSE,1,2/21/2012
FALSE,0.01,12/26/2012
FALSE,1,10/11/2012
FALSE,0.1,1/19/2012
FALSE,2.3,9/5/2012
FALSE,0.4,10/23/2012
FALSE,0.06,3/10/2012
FALSE,2,6/15/2012
FALSE,0.01,12/14/2012
FALSE,0.1,9/28/2012
FALSE,36,2/26/2012
FALSE,1.6,9/11/2012
FALSE,0.1,4/18/2012
FALSE,2.28,9/14/2012
TRUE,0.02,12/2/2012
FALSE,12,9/11/2012
FALSE,0.02,4/27/2012
FALSE,75,1/21/2012
FALSE,0.01,1/10/2012
FALSE,0.1,8/16/2012
FALSE,0.3,7/21/2012
FALSE,1.5,4/13/2012
FALSE,3.3,5/19/2012
FALSE,0.35,5/19/2012
FALSE,1,4/8/2012
FALSE,2,8/11/2012
FALSE,0.4,9/4/2012
FALSE,0.01,5/11/2012
FALSE,0.31,9/23/2012
FALSE,67,2/13/2012
FALSE,0.1,2/14/2012
FALSE,0.1,1/2/2012
FALSE,34,8/25/2012
FALSE,0.1,2/24/2012
FALSE,1.28,3/7/2012
FALSE,3.8,5/14/2012
FALSE,0.1,1/7/2012
FALSE,7,11/6/2012
TRUE,4.7,5/17/2012
FALSE,0.2,10/27/2012
FALSE,0.01,8/11/2012
FALSE,0.22,2/14/2012
FALSE,28,5/12/2012
FALSE,1,10/1/2012
FALSE,14,4/16/2012
FALSE,0,1/9/2012
FALSE,0.3,3/26/2012
FALSE,0.1,12/13/2012
FALSE,0.07,6/21/2012
FALSE,2,8/12/2012
FALSE,0.22,9/14/2012
FALSE,8,1/13/2012
FALSE,49,6/28/2012
FALSE,20.1,8/3/2012
FALSE,0.07,3/11/2012
FALSE,9,10/1/2012
FALSE,0.1,5/4/2012
FALSE,0.1,12/6/2012
FALSE,2000,4/15/2012
TRUE,0.5,9/2/2012
FALSE,0.4,10/28/2012
FALSE,54,8/17/2012
FALSE,1.3,9/25/2012
FALSE,0.1,12/23/2012
FALSE,0.74,8/15/2012
FALSE,450,9/3/2012
FALSE,0.5,3/20/2012
FALSE,0.1,8/3/2012
FALSE,80,4/17/2012
FALSE,10194,5/16/2012
FALSE,0.01,3/6/2012
FALSE,0.11,7/21/2012
TRUE,790,7/14/2012
FALSE,0.89,9/5/2012
FALSE,0.2,6/27/2012
FALSE,0.7,4/18/2012
FALSE,0.16,5/8/2012
FALSE,3,12/20/2012
FALSE,0.03,2/25/2012
FALSE,0,6/25/2012
FALSE,5,2/22/2012
FALSE,0.04,10/4/2012
FALSE,9.5,3/19/2012
FALSE,1.4,8/21/2012
FALSE,1,2/6/2012
FALSE,0.1,7/10/2012
TRUE,2.4,8/4/2012
FALSE,1,9/26/2012
FALSE,0.2,3/27/2012
FALSE,0.01,8/6/2012
FALSE,1,7/16/2012
FALSE,235,3/27/2012
FALSE,0.22,4/20/2012
FALSE,0.22,1/16/2012
FALSE,8.3,6/18/2012
FALSE,85.001,9/14/2012
FALSE,0,8/1/2012
FALSE,0.1,12/14/2012
FALSE,0.22,5/17/2012
FALSE,0.06,1/24/2012
FALSE,0.5,3/25/2012
FALSE,1.04,9/8/2012
FALSE,0.02,6/18/2012
FALSE,0.1,8/1/2012
FALSE,0.6,7/20/2012
TRUE,0.07,6/3/2012
FALSE,0,5/23/2012
FALSE,0.01,12/12/2012
FALSE,0.2,2/5/2012
FALSE,90.001,7/21/2012
FALSE,0.06,2/7/2012
FALSE,1,6/5/2012
FALSE,0.12,6/18/2012
FALSE,0.7,1/7/2012
FALSE,1,9/27/2012
FALSE,38,6/2/2012
TRUE,19,9/25/2012
FALSE,0.1,11/27/2012
FALSE,1,6/10/2012
FALSE,0.1,10/23/2012
FALSE,0.1,4/17/2012
FALSE,8,3/23/2012
FALSE,15,12/12/2012
TRUE,1.4,4/24/2012
FALSE,54,7/3/2012
FALSE,1.7,6/23/2012
FALSE,0.01,4/22/2012
FALSE,0.2,1/24/2012
FALSE,0.1,4/22/2012
FALSE,250,9/2/2012
FALSE,1,11/11/2012
FALSE,14,9/8/2012
FALSE,0.06,3/28/2012
FALSE,0.22,11/25/2012
FALSE,38,12/11/2012
FALSE,1,6/13/2012
FALSE,1.25,4/13/2012
FALSE,2,12/24/2012
FALSE,0.55,4/18/2012
FALSE,96,7/2/2012
FALSE,0.1,8/11/2012
FALSE,0.22,2/23/2012
FALSE,0.06,10/25/2012
FALSE,0.22,7/11/2012
FALSE,0.1,3/23/2012
FALSE,1.64,11/26/2012
FALSE,0.5,8/16/2012
FALSE,0.5,7/18/2012
FALSE,0.2,4/2/2012
FALSE,0.1,4/17/2012
FALSE,105,11/12/2012
FALSE,0.5,7/22/2012
FALSE,0.4,7/23/2012
TRUE,0,12/12/2012
FALSE,10,1/2/2012
FALSE,0.5,3/15/2012
TRUE,0.22,4/11/2012
FALSE,0.3,5/28/2012
FALSE,0.04,1/16/2012
FALSE,0.1,6/3/2012
FALSE,0.7,2/5/2012
FALSE,8,2/17/2012
TRUE,821,12/1/2012
FALSE,0.22,12/3/2012
FALSE,1.6,1/13/2012
FALSE,2,3/19/2012
FALSE,0,3/13/2012
FALSE,8,8/22/2012
FALSE,1.56,3/6/2012
TRUE,2.6,3/23/2012
FALSE,32,1/5/2012
FALSE,200,11/22/2012
FALSE,0.1,4/10/2012
FALSE,146,12/1/2012
FALSE,0,7/27/2012
FALSE,0.22,12/5/2012
FALSE,0.1,1/3/2012
FALSE,450,11/25/2012
FALSE,4.21,5/10/2012
FALSE,1,4/9/2012
FALSE,1,7/26/2012
FALSE,0.1,1/25/2012
FALSE,0.01,5/1/2012
FALSE,8.5,4/26/2012
FALSE,20.1,4/8/2012
FALSE,0.5,5/6/2012
FALSE,17,8/3/2012
FALSE,0.2,9/18/2012
FALSE,0.2,9/28/2012
FALSE,0.66,5/2/2012
FALSE,5.9,5/11/2012
FALSE,0.2,12/11/2012
FALSE,150,5/21/2012
TRUE,0.01,10/17/2012
FALSE,1,10/8/2012
FALSE,2.5,10/5/2012
FALSE,0.3,6/11/2012
TRUE,0.9,7/15/2012
FALSE,1.5,2/23/2012
FALSE,0.58,11/26/2012
FALSE,0.2,2/16/2012
FALSE,0.54,1/18/2012
TRUE,0.89,10/26/2012
FALSE,0.5,3/11/2012
FALSE,0.1,10/27/2012
FALSE,0.22,10/6/2012
FALSE,0.2,7/5/2012
FALSE,0.01,5/24/2012
FALSE,0.1,1/18/2012
FALSE,0.2,6/12/2012
FALSE,0.1,4/25/2012
FALSE,0.2,11/12/2012
FALSE,0.1,11/27/2012
FALSE,0.22,7/20/2012
TRUE,0,4/11/2012
FALSE,0.2,8/12/2012
FALSE,0,9/24/2012
FALSE,5.4,1/24/2012
FALSE,0.01,2/3/2012
FALSE,0.1,11/4/2012
FALSE,0.3,12/10/2012
FALSE,3,2/11/2012
